# time[s], T9[GK], density[g/cm^3], Ye 
# 
2.458418361638500826e+01 2.689661901605829630e+00 3.246183477977462113e-04 8.343346788662415747e-01
2.583092644112147340e+01 2.623950243401548921e+00 3.014024480516808656e-04 8.343346788662415747e-01
2.714089559443110389e+01 2.559843999625518673e+00 2.798468919204350684e-04 8.343346788662415747e-01
2.851729748628510919e+01 2.497303948082518321e+00 2.598329357434392656e-04 8.343346788662415747e-01
2.996350113399157777e+01 2.436291824822481189e+00 2.412503281124498441e-04 8.343346788662415747e-01
3.148304640853506697e+01 2.376770300729420526e+00 2.239967025267092389e-04 8.343346788662415747e-01
3.307965269911476724e+01 2.318702958682312687e+00 2.079770134839030720e-04 8.343346788662415747e-01
3.475722801708908349e+01 2.262054271273973516e+00 1.931030129004957191e-04 8.343346788662415747e-01
3.651987856161048285e+01 2.206789579074279750e+00 1.792927639771838737e-04 8.343346788662415747e-01
3.837191877036446641e+01 2.152875069424452281e+00 1.664701898314896629e-04 8.343346788662415747e-01
4.031788188001345929e+01 2.100277755749423658e+00 1.545646544110326531e-04 8.343346788662415747e-01
4.236253102219521338e+01 2.048965457375615085e+00 1.435105733788427911e-04 8.343346788662415747e-01
4.451087088223422228e+01 1.998906779841811421e+00 1.332470528271967661e-04 8.343346788662415747e-01
4.676815994910450058e+01 1.950071095691039869e+00 1.237175538297393611e-04 8.343346788662415747e-01
4.913992338662669113e+01 1.902428525731747699e+00 1.148695809840108472e-04 8.343346788662415747e-01
5.163196655740519958e+01 1.855949920756779337e+00 1.066543932286381541e-04 8.343346788662415747e-01
5.425038923260748192e+01 1.810606843708983948e+00 9.902673534216450285e-05 8.343346788662415747e-01
5.700160052236680031e+01 1.766371552282539836e+00 9.194458864441759193e-05 8.343346788662415747e-01
5.989233456335367833e+01 1.723216981949347693e+00 8.536893952709787134e-05 8.343346788662415747e-01
6.292966700191433915e+01 1.681116729400109699e+00 7.926356453848546109e-05 8.343346788662415747e-01
6.612103231312204343e+01 1.640045036389964350e+00 7.359483083835651526e-05 8.343346788662415747e-01
6.947424199813316648e+01 1.599976773978788236e+00 6.833151092386892064e-05 8.343346788662415747e-01
7.299750370438927405e+01 1.560887427156530505e+00 6.344461060579408755e-05 8.343346788662415747e-01
7.669944131546641586e+01 1.522753079844166413e+00 5.890720928746196437e-05 8.343346788662415747e-01
8.058911605974476799e+01 1.485550400261095083e+00 5.469431166656012905e-05 8.343346788662415747e-01
8.467604868956688335e+01 1.449256626650029078e+00 5.078271004285254693e-05 8.343346788662415747e-01
8.897024278517207563e+01 1.413849553350645660e+00 4.715085647330958575e-05 8.343346788662415747e-01
9.348220924044809976e+01 1.379307517213469891e+00 4.377874407038556665e-05 8.343346788662415747e-01
9.822299199043395390e+01 1.345609384345686887e+00 4.064779678954987257e-05 8.343346788662415747e-01
1.032041950435467470e+02 1.312734537180767713e+00 3.774076709894040675e-05 8.343346788662415747e-01
1.084380108846995370e+02 1.280662861864001911e+00 3.504164096743009126e-05 8.343346788662415747e-01
1.139372503188326533e+02 1.249374735946212622e+00 3.253554964771101875e-05 8.343346788662415747e-01
1.197153738279060207e+02 1.218851016378133423e+00 3.020868776843417365e-05 8.343346788662415747e-01
1.257865245181047698e+02 1.189073027798095650e+00 2.804823728419621472e-05 8.343346788662415747e-01
1.321655627379041107e+02 1.160022551105858835e+00 2.604229686443454330e-05 8.343346788662415747e-01
1.388681024517271965e+02 1.131681812315598279e+00 2.417981633225377836e-05 8.343346788662415747e-01
1.459105494582274503e+02 1.104033471681228340e+00 2.245053579202491024e-05 8.343346788662415747e-01
1.533101415467424999e+02 1.077060613087406526e+00 2.084492911042768560e-05 8.343346788662415747e-01
1.610849906902112423e+02 1.050746733699727598e+00 1.935415143958872162e-05 8.343346788662415747e-01
1.692541273778299740e+02 1.025075733867771177e+00 1.796999049323450703e-05 8.343346788662415747e-01
1.778375471959567165e+02 1.000031907274842702e+00 1.668482130745385826e-05 8.343346788662415747e-01
1.868562597712858349e+02 9.755999313283544305e-01 1.549156423685781939e-05 8.343346788662415747e-01
1.963323401960870171e+02 9.517648577849870950e-01 1.438364595475042234e-05 8.343346788662415747e-01
2.062889830613825666e+02 9.285121036048894494e-01 1.335496324247056608e-05 8.343346788662415747e-01
2.167505592303204480e+02 9.058274420293226381e-01 1.239984936843049581e-05 8.343346788662415747e-01
2.277426754907079953e+02 8.836969938762848642e-01 1.151304287164198142e-05 8.343346788662415747e-01
2.392922372327170137e+02 8.621072190487948372e-01 1.068965857776736727e-05 8.343346788662415747e-01
2.514275143051757482e+02 8.410449082506397112e-01 9.925160688030883646e-06 8.343346788662415747e-01
2.641782102116439432e+02 8.204971749045189000e-01 9.215337792744387346e-06 8.343346788662415747e-01
2.775755348156455966e+02 8.004514472676312886e-01 8.556279671803615079e-06 8.343346788662415747e-01
2.916522807330147202e+02 7.808954607398934655e-01 7.944355754355619925e-06 8.343346788662415747e-01
3.064429035983424683e+02 7.618172503600761925e-01 7.376195118977380379e-06 8.343346788662415747e-01
3.219836064019941659e+02 7.432051434852684491e-01 6.848667924192043831e-06 8.343346788662415747e-01
3.383124281041274344e+02 7.250477526491898583e-01 6.358868167028595460e-06 8.343346788662415747e-01
3.554693367426101531e+02 7.073339685949855404e-01 5.904097674646681459e-06 8.343346788662415747e-01
3.734963272627393849e+02 6.900529534782372520e-01 5.481851240840730308e-06 8.343346788662415747e-01
3.924375243082203610e+02 6.731941342360332481e-01 5.089802825544459583e-06 8.343346788662415747e-01
4.123392902250082557e+02 6.567471961180360029e-01 4.725792741312544527e-06 8.343346788662415747e-01
4.332503385423638065e+02 6.407020763756017256e-01 4.387815756193530646e-06 8.343346788662415747e-01
4.552218532089046903e+02 6.250489581050747701e-01 4.074010047455640200e-06 8.343346788662415747e-01
4.783076138754976228e+02 6.097782642415001675e-01 3.782646945314775591e-06 8.343346788662415747e-01
5.025641275316463066e+02 5.948806516990780002e-01 3.512121410165711579e-06 8.343346788662415747e-01
5.280507668175828258e+02 5.803470056547733735e-01 3.260943190858094516e-06 8.343346788662415747e-01
5.548299153506109178e+02 5.661684339715831182e-01 3.027728615310614578e-06 8.343346788662415747e-01
5.829671204214145064e+02 5.523362617580489520e-01 2.811192968240105235e-06 8.343346788662415747e-01
6.125312534340839647e+02 5.388420260606899825e-01 2.610143414016600093e-06 8.343346788662415747e-01
6.435946784825692930e+02 5.256774706861047086e-01 2.423472425658242846e-06 8.343346788662415747e-01
6.762334294761938054e+02 5.128345411495732753e-01 2.250151683768165107e-06 8.343346788662415747e-01
7.105273962477594978e+02 5.003053797470750075e-01 2.089226411804334048e-06 8.343346788662415747e-01
7.465605200998037390e+02 4.880823207476984726e-01 1.939810116476806176e-06 8.343346788662415747e-01
7.844209992676217098e+02 4.761578857035108081e-01 1.801079704298786495e-06 8.343346788662415747e-01
8.242015048019893584e+02 4.645247788740088368e-01 1.672270947389809670e-06 8.343346788662415747e-01
8.659994073999849888e+02 4.531758827623584285e-01 1.552674273553463962e-06 8.343346788662415747e-01
9.099170157391275779e+02 4.421042537606894585e-01 1.441630857438331408e-06 8.343346788662415747e-01
9.560618268982143491e+02 4.313031179017783878e-01 1.338528991249375183e-06 8.343346788662415747e-01
1.004546789477787684e+03 4.207658667145264819e-01 1.242800715017100044e-06 8.343346788662415747e-01
1.055490580064301184e+03 4.104860531806894253e-01 1.153918687861467236e-06 8.343346788662415747e-01
1.109017893714653610e+03 4.004573877903928047e-01 1.071393283015299015e-06 8.343346788662415747e-01
1.165259749172143756e+03 3.906737346940125644e-01 9.947698906043783677e-07 8.343346788662415747e-01
1.224353809560886020e+03 3.811291079480725874e-01 9.236264133260556228e-07 8.343346788662415747e-01
1.286444719343687666e+03 3.718176678528570811e-01 8.575709412306965115e-07 8.343346788662415747e-01
1.351684458368128617e+03 3.627337173795008862e-01 7.962395927970097661e-07 8.343346788662415747e-01
1.420232713867452958e+03 3.538716986843708501e-01 7.392945104083193786e-07 8.343346788662415747e-01
1.492257271326833461e+03 3.452261897086021936e-01 6.864219991873882256e-07 8.343346788662415747e-01
1.567934425171697285e+03 3.367919008607162534e-01 6.373307989371886324e-07 8.343346788662415747e-01
1.647449410283397128e+03 3.285636717802817297e-01 5.917504796681600553e-07 8.343346788662415747e-01
1.730996855398402886e+03 3.205364681806474603e-01 5.494299518734043632e-07 8.343346788662415747e-01
1.818781259500845408e+03 3.127053787688076070e-01 5.101360833452888710e-07 8.343346788662415747e-01
1.911017492374429366e+03 3.050656122405209780e-01 4.736524149139111001e-07 8.343346788662415747e-01
2.007931320538963519e+03 2.976124943488408503e-01 4.397779680327557951e-07 8.343346788662415747e-01
2.109759959858804905e+03 2.903414650442658895e-01 4.083261376428783336e-07 8.343346788662415747e-01
2.216752656175846369e+03 2.832480756847600700e-01 3.791236642166951942e-07 8.343346788662415747e-01
2.329171295388287490e+03 2.763279863139342929e-01 3.520096793186517173e-07 8.343346788662415747e-01
2.447291044468427572e+03 2.695769630057268662e-01 3.268348194250323780e-07 8.343346788662415747e-01
2.571401024988559584e+03 2.629908752739548716e-01 3.034604031211744406e-07 8.343346788662415747e-01
2.701805020803486968e+03 2.565656935451550713e-01 2.817576671435050736e-07 8.343346788662415747e-01
2.838822221621933295e+03 2.502974866931644282e-01 2.616070570579514428e-07 8.343346788662415747e-01
2.982788004286796877e+03 2.441824196339358877e-01 2.428975686672807538e-07 8.343346788662415747e-01
3.134054753676679411e+03 2.382167509791136839e-01 2.255261365193479757e-07 8.343346788662415747e-01
3.292992725237935247e+03 2.323968307469357064e-01 2.093970661477222616e-07 8.343346788662415747e-01
3.459990951258485893e+03 2.267190981290615748e-01 1.944215069170572671e-07 8.343346788662415747e-01
3.635458193101720099e+03 2.211800793119584885e-01 1.805169625692507642e-07 8.343346788662415747e-01
3.819823941731182003e+03 2.157763853515146935e-01 1.676068367741336793e-07 8.343346788662415747e-01
4.013539468975128784e+03 2.105047100995773579e-01 1.556200111812442455e-07 8.343346788662415747e-01
4.217078932104030173e+03 2.053618281811488422e-01 1.444904536482968305e-07 8.343346788662415747e-01
4.430940534424800717e+03 2.003445930210012715e-01 1.341568544881765613e-07 8.343346788662415747e-01
4.655647744732417777e+03 1.954499349185045143e-01 1.245622887306503157e-07 8.343346788662415747e-01
4.891750578603911890e+03 1.906748591694872597e-01 1.156539025382809144e-07 8.343346788662415747e-01
5.139826944670843659e+03 1.860164442339838908e-01 1.073826220490988948e-07 8.343346788662415747e-01
5.400484059165573854e+03 1.814718399487459111e-01 9.970288304212580911e-08 8.343346788662415747e-01
5.674359932203758945e+03 1.770382657834225215e-01 9.257237993654691440e-08 8.343346788662415747e-01
5.962124929440929918e+03 1.727130091393464517e-01 8.595183274184373754e-08 8.343346788662415747e-01
6.264483412925771518e+03 1.684934236898809057e-01 7.980477067507315406e-08 8.343346788662415747e-01
6.582175465166237700e+03 1.643769277613152668e-01 7.409733125330459539e-08 8.343346788662415747e-01
6.915978700628701517e+03 1.603610027533160509e-01 6.879807375446613462e-08 8.343346788662415747e-01
7.266710169103916996e+03 1.564431915979696275e-01 6.387780601901072377e-08 8.343346788662415747e-01
7.635228355598897906e+03 1.526210972564708279e-01 5.930942363829597546e-08 8.343346788662415747e-01
8.022435281649643912e+03 1.488923812525403401e-01 5.506776064381383166e-08 8.343346788662415747e-01
8.429278713198178593e+03 1.452547622416724693e-01 5.112945087475652615e-08 8.343346788662415747e-01
8.856754480438206883e+03 1.417060146153368561e-01 4.747279926022944222e-08 8.343346788662415747e-01
9.305908915307440111e+03 1.382439671392825808e-01 4.407766230704265138e-08 8.343346788662415747e-01
9.777841412593146742e+03 1.348665016251088811e-01 4.092533713471808464e-08 8.343346788662415747e-01
1.027370712091940550e+04 1.315715516342921554e-01 3.799845844643915810e-08 8.343346788662415747e-01
1.079471977020313898e+04 1.283571012138739476e-01 3.528090286838163044e-08 8.343346788662415747e-01
1.134215464249931028e+04 1.252211836630388597e-01 3.275770013045958927e-08 8.343346788662415747e-01
1.191735169350746764e+04 1.221618803298249317e-01 3.041495059920306658e-08 8.343346788662415747e-01
1.252171883237959810e+04 1.191773194372335032e-01 2.823974870848127577e-08 8.343346788662415747e-01
1.315673536785778560e+04 1.162656749380173993e-01 2.622011186626972873e-08 8.343346788662415747e-01
1.382395562917660391e+04 1.134251653974479718e-01 2.434491444582928651e-08 8.343346788662415747e-01
1.452501277059268250e+04 1.106540529033790965e-01 2.260382649767349602e-08 8.343346788662415747e-01
1.526162276885485699e+04 1.079506420029368585e-01 2.098725684470239910e-08 8.343346788662415747e-01
1.603558862339816005e+04 1.053132786651899688e-01 1.948630024703306908e-08 8.343346788662415747e-01
1.684880476954353799e+04 1.027403492691616599e-01 1.809268834546949642e-08 8.343346788662415747e-01
1.770326171550509025e+04 1.002302796165659426e-01 1.679874411337409758e-08 8.343346788662415747e-01
1.860105091455451475e+04 9.778153396866455516e-02 1.559733956602886323e-08 8.343346788662415747e-01
1.954436988426891548e+04 9.539261410665410279e-02 1.448185649451786793e-08 8.343346788662415747e-01
2.053552758539217757e+04 9.306205841500862774e-02 1.344615000782502265e-08 8.343346788662415747e-01
2.157695007347521823e+04 9.078844098721855493e-02 1.248451468231125027e-08 8.343346788662415747e-01
2.267118643712947232e+04 8.857037075337630128e-02 1.159165313209660865e-08 8.343346788662415747e-01
2.382091503742829809e+04 8.640649062907597433e-02 1.076264682721082927e-08 8.343346788662415747e-01
2.502895006372774515e+04 8.429547668510808944e-02 9.992928998757991037e-09 8.343346788662415747e-01
2.629824842195523161e+04 8.223603733743699296e-02 9.278259481835718021e-09 8.343346788662415747e-01
2.763191697222420771e+04 8.022691255697074475e-02 8.614701357627379132e-09 8.343346788662415747e-01
2.903322013349221743e+04 7.826687309863557263e-02 7.998599265993378155e-09 8.343346788662415747e-01
3.050558787387558186e+04 7.635471974928527417e-02 7.426559269092290770e-09 8.343346788662415747e-01
3.205262410617799469e+04 7.448928259398586438e-02 6.895430155106148374e-09 8.343346788662415747e-01
3.367811550918386638e+04 7.266942030022485732e-02 6.402286079076664332e-09 8.343346788662415747e-01
3.538604079630779597e+04 7.089401941960833675e-02 5.944410445225913331e-09 8.343346788662415747e-01
3.718058045428635523e+04 6.916199370661901824e-02 5.519280941973634786e-09 8.343346788662415747e-01
3.906612697575077618e+04 6.747228345401720673e-02 5.124555647212844076e-09 8.343346788662415747e-01
4.104729561072642537e+04 6.582385484447861312e-02 4.758060127301691313e-09 8.343346788662415747e-01
4.312893566337397351e+04 6.421569931807358245e-02 4.417775458703695959e-09 8.343346788662415747e-01
4.531614236162665475e+04 6.264683295519775375e-02 4.101827106290195289e-09 8.343346788662415747e-01
4.761426932877324725e+04 6.111629587457988178e-02 3.808474597039348534e-09 8.343346788662415747e-01
5.002894168751498364e+04 5.962315164599700512e-02 3.536101932246573673e-09 8.343346788662415747e-01
5.256606982857307594e+04 5.816648671733638809e-02 3.283208685429684876e-09 8.343346788662415747e-01
5.523186387754413590e+04 5.674540985565666718e-02 3.048401736890106784e-09 8.343346788662415747e-01
5.803284889541773009e+04 5.535905160190350560e-02 2.830387599397591496e-09 8.343346788662415747e-01
6.097588084996108228e+04 5.400656373894728579e-02 2.627965292722969267e-09 8.343346788662415747e-01
6.406816339706205326e+04 5.268711877261804399e-02 2.440019727766771427e-09 8.343346788662415747e-01
6.731726551311086223e+04 5.139990942541811797e-02 2.265515563838403338e-09 8.343346788662415747e-01
7.073114002157408686e+04 5.014414814260494124e-02 2.103491505247617474e-09 8.343346788662415747e-01
7.431814305911048723e+04 4.891906661034085141e-02 1.953055005789631426e-09 8.343346788662415747e-01
7.808705452887875435e+04 4.772391528561416990e-02 1.813377351952231632e-09 8.343346788662415747e-01
8.204709959109532065e+04 4.655796293764575405e-02 1.683689097759831871e-09 8.343346788662415747e-01
8.620797124344737676e+04 4.542049620049952441e-02 1.563275826106163731e-09 8.343346788662415747e-01
9.057985404663388908e+04 4.431081913662245075e-02 1.451474213225860140e-09 8.343346788662415747e-01
9.517344905310212926e+04 4.322825281104851480e-02 1.347668374625363344e-09 8.343346788662415747e-01
1.000000000000000000e+05 4.217213487600550426e-02 1.251286472343800673e-09 8.343346788662415747e-01
