# time[s], T9[GK], density[g/cm^3], Ye 
# 
5.304517024878862230e+00 5.790321299774816133e+00 2.443087369255342919e-03 8.343346788662415747e-01
5.573526101716886672e+00 5.648856822802224897e+00 2.268363815210117530e-03 8.343346788662415747e-01
5.856177491904428045e+00 5.510848492252097053e+00 2.106136056739939342e-03 8.343346788662415747e-01
6.153163040920136773e+00 5.376211870332350706e+00 1.955510425513102765e-03 8.343346788662415747e-01
6.465209679946537946e+00 5.244864582167188871e+00 1.815657166142243010e-03 8.343346788662415747e-01
6.793081205178639337e+00 5.116726265397581130e+00 1.685805865288949939e-03 8.343346788662415747e-01
7.137580147366985095e+00 4.991718521013079446e+00 1.565241207667495598e-03 8.343346788662415747e-01
7.499549736171244874e+00 4.869764865384855312e+00 1.453299035568647330e-03 8.343346788662415747e-01
7.879875964132470045e+00 4.750790683470639486e+00 1.349362690196582830e-03 8.343346788662415747e-01
8.279489755315998067e+00 4.634723183162916094e+00 1.252859614664317105e-03 8.343346788662415747e-01
8.699369243933212204e+00 4.521491350752444127e+00 1.163258199934476874e-03 8.343346788662415747e-01
9.140542168519502297e+00 4.411025907479864117e+00 1.080064856330579517e-03 8.343346788662415747e-01
9.604088387528690873e+00 4.303259267148790812e+00 1.002821294486557629e-03 8.343346788662415747e-01
1.009114252250130583e+01 4.198125494774478383e+00 9.311020007560468674e-04 8.343346788662415747e-01
1.060289673527640275e+01 4.095560266242745051e+00 8.645118931741383730e-04 8.343346788662415747e-01
1.114060364604473108e+01 3.995500828954474226e+00 8.026841450589360149e-04 8.343346788662415747e-01
1.170557939938568026e+01 3.897885963431626966e+00 7.452781642637433838e-04 8.343346788662415747e-01
1.229920688579286114e+01 3.802655945861253883e+00 6.919777169481185815e-04 8.343346788662415747e-01
1.292293912657355115e+01 3.709752511554612830e+00 6.424891855321801081e-04 8.343346788662415747e-01
1.357830283040725305e+01 3.619118819299013801e+00 5.965399512376975402e-04 8.343346788662415747e-01
1.426690213026875220e+01 3.530699416580600491e+00 5.538768923058406740e-04 8.343346788662415747e-01
1.499042250986253677e+01 3.444440205656772669e+00 5.142649896186688666e-04 8.343346788662415747e-01
1.575063492917928976e+01 3.360288410457506814e+00 4.774860320431189198e-04 8.343346788662415747e-01
1.654940015927259367e+01 3.278192544295310817e+00 4.433374143655799621e-04 8.343346788662415747e-01
1.738867333686611971e+01 3.198102378364065412e+00 4.116310211952095718e-04 8.343346788662415747e-01
1.827050874993939544e+01 3.119968911007485080e+00 3.821921906877220171e-04 8.343346788662415747e-01
1.919706486600624729e+01 3.043744337738367722e+00 3.548587523810752442e-04 8.343346788662415747e-01
2.017060961539310426e+01 2.969382021990329523e+00 3.294801338427727987e-04 8.343346788662415747e-01
2.119352594244947596e+01 2.896836466584101544e+00 3.059165312075332456e-04 8.343346788662415747e-01
2.226831763827804522e+01 2.826063285890935806e+00 2.840381390360493499e-04 8.343346788662415747e-01
2.339761546926121838e+01 2.757019178676100246e+00 2.637244352523420462e-04 8.343346788662415747e-01
2.458418361638500826e+01 2.689661901605829630e+00 2.448635172206203403e-04 8.343346788662415747e-01
2.583092644112147340e+01 2.623950243401548921e+00 2.273514853042828837e-04 8.343346788662415747e-01
2.714089559443110389e+01 2.559843999625518673e+00 2.110918705112462056e-04 8.343346788662415747e-01
2.851729748628510919e+01 2.497303948082518321e+00 1.959951030726665006e-04 8.343346788662415747e-01
2.996350113399157777e+01 2.436291824822481189e+00 1.819780190275902519e-04 8.343346788662415747e-01
3.148304640853506697e+01 2.376770300729420526e+00 1.689634020954494133e-04 8.343346788662415747e-01
3.307965269911476724e+01 2.318702958682312687e+00 1.568795583127000949e-04 8.343346788662415747e-01
3.475722801708908349e+01 2.262054271273973516e+00 1.456599210903952767e-04 8.343346788662415747e-01
3.651987856161048285e+01 2.206789579074279750e+00 1.352426845170598055e-04 8.343346788662415747e-01
3.837191877036446641e+01 2.152875069424452281e+00 1.255704628868359904e-04 8.343346788662415747e-01
4.031788188001345929e+01 2.100277755749423658e+00 1.165899745773331598e-04 8.343346788662415747e-01
4.236253102219521338e+01 2.048965457375615085e+00 1.082517485357472790e-04 8.343346788662415747e-01
4.451087088223422228e+01 1.998906779841811421e+00 1.005098517563699260e-04 8.343346788662415747e-01
4.676815994910450058e+01 1.950071095691039869e+00 9.332163624822605746e-05 8.343346788662415747e-01
4.913992338662669113e+01 1.902428525731747699e+00 8.664750409896290230e-05 8.343346788662415747e-01
5.163196655740519958e+01 1.855949920756779337e+00 8.045068934078522267e-05 8.343346788662415747e-01
