# time[s], T9[GK], density[g/cm^3], Ye 
# 
2.583092644112147340e+01 2.623950243401548921e+00 2.617714542093859211e-04 8.343346788662415747e-01
2.714089559443110389e+01 2.559843999625518673e+00 2.430502085418631932e-04 8.343346788662415747e-01
2.851729748628510919e+01 2.497303948082518321e+00 2.256678599683812074e-04 8.343346788662415747e-01
2.996350113399157777e+01 2.436291824822481189e+00 2.095286538869082463e-04 8.343346788662415747e-01
3.148304640853506697e+01 2.376770300729420526e+00 1.945436838272452198e-04 8.343346788662415747e-01
3.307965269911476724e+01 2.318702958682312687e+00 1.806304016896081272e-04 8.343346788662415747e-01
3.475722801708908349e+01 2.262054271273973516e+00 1.677121630097345995e-04 8.343346788662415747e-01
3.651987856161048285e+01 2.206789579074279750e+00 1.557178047455009097e-04 8.343346788662415747e-01
3.837191877036446641e+01 2.152875069424452281e+00 1.445812532591954521e-04 8.343346788662415747e-01
4.031788188001345929e+01 2.100277755749423658e+00 1.342411603359289457e-04 8.343346788662415747e-01
4.236253102219521338e+01 2.048965457375615085e+00 1.246405652331029706e-04 8.343346788662415747e-01
4.451087088223422228e+01 1.998906779841811421e+00 1.157265808992676492e-04 8.343346788662415747e-01
4.676815994910450058e+01 1.950071095691039869e+00 1.074501026338237856e-04 8.343346788662415747e-01
4.913992338662669113e+01 1.902428525731747699e+00 9.976553758266545348e-05 8.343346788662415747e-01
5.163196655740519958e+01 1.855949920756779337e+00 9.263055357962143236e-05 8.343346788662415747e-01
5.425038923260748192e+01 1.810606843708983948e+00 8.600584595013486709e-05 8.343346788662415747e-01
5.700160052236680031e+01 1.766371552282539836e+00 7.985492099256609076e-05 8.343346788662415747e-01
5.989233456335367833e+01 1.723216981949347693e+00 7.414389494437587460e-05 8.343346788662415747e-01
6.292966700191433915e+01 1.681116729400109699e+00 6.884130732574896981e-05 8.343346788662415747e-01
6.612103231312204343e+01 1.640045036389964350e+00 6.391794763241938468e-05 8.343346788662415747e-01
6.947424199813316648e+01 1.599976773978788236e+00 5.934669442299492063e-05 8.343346788662415747e-01
7.299750370438927405e+01 1.560887427156530505e+00 5.510236591435782328e-05 8.343346788662415747e-01
7.669944131546641586e+01 1.522753079844166413e+00 5.116158126211199712e-05 8.343346788662415747e-01
8.058911605974476799e+01 1.485550400261095083e+00 4.750263176190873778e-05 8.343346788662415747e-01
8.467604868956688335e+01 1.449256626650029078e+00 4.410536126213445026e-05 8.343346788662415747e-01
8.897024278517207563e+01 1.413849553350645660e+00 4.095105512918694287e-05 8.343346788662415747e-01
9.348220924044809976e+01 1.379307517213469891e+00 3.802233715367942858e-05 8.343346788662415747e-01
9.822299199043395390e+01 1.345609384345686887e+00 3.530307382965775734e-05 8.343346788662415747e-01
1.032041950435467470e+02 1.312734537180767713e+00 3.277828547953056239e-05 8.343346788662415747e-01
1.084380108846995370e+02 1.280662861864001911e+00 3.043406373512436643e-05 8.343346788662415747e-01
1.139372503188326533e+02 1.249374735946212622e+00 2.825749492028881735e-05 8.343346788662415747e-01
1.197153738279060207e+02 1.218851016378133423e+00 2.623658891298843079e-05 8.343346788662415747e-01
1.257865245181047698e+02 1.189073027798095650e+00 2.436021309500114508e-05 8.343346788662415747e-01
1.321655627379041107e+02 1.160022551105858835e+00 2.261803102537057554e-05 8.343346788662415747e-01
1.388681024517271965e+02 1.131681812315598279e+00 2.100044549978111061e-05 8.343346788662415747e-01
1.459105494582274503e+02 1.104033471681228340e+00 1.949854568218545455e-05 8.343346788662415747e-01
1.533101415467424999e+02 1.077060613087406526e+00 1.810405801744710007e-05 8.343346788662415747e-01
1.610849906902112423e+02 1.050746733699727598e+00 1.680930065458891001e-05 8.343346788662415747e-01
1.692541273778299740e+02 1.025075733867771177e+00 1.560714112957783703e-05 8.343346788662415747e-01
1.778375471959567165e+02 1.000031907274842702e+00 1.449095707453258020e-05 8.343346788662415747e-01
1.868562597712858349e+02 9.755999313283544305e-01 1.345459973691070081e-05 8.343346788662415747e-01
1.963323401960870171e+02 9.517648577849870950e-01 1.249236010771336802e-05 8.343346788662415747e-01
2.062889830613825666e+02 9.285121036048894494e-01 1.159893747211692317e-05 8.343346788662415747e-01
2.167505592303204480e+02 9.058274420293226381e-01 1.076941020928540674e-05 8.343346788662415747e-01
2.277426754907079953e+02 8.836969938762848642e-01 9.999208680507988586e-06 8.343346788662415747e-01
2.392922372327170137e+02 8.621072190487948372e-01 9.284090056309660111e-06 8.343346788662415747e-01
2.514275143051757482e+02 8.410449082506397112e-01 8.620114943864617727e-06 8.343346788662415747e-01
2.641782102116439432e+02 8.204971749045189000e-01 8.003625685959180758e-06 8.343346788662415747e-01
2.775755348156455966e+02 8.004514472676312886e-01 7.431226211958926421e-06 8.343346788662415747e-01
2.916522807330147202e+02 7.808954607398934655e-01 6.899763329784858033e-06 8.343346788662415747e-01
3.064429035983424683e+02 7.618172503600761925e-01 6.406309355841062344e-06 8.343346788662415747e-01
3.219836064019941659e+02 7.432051434852684491e-01 5.948145987206852980e-06 8.343346788662415747e-01
3.383124281041274344e+02 7.250477526491898583e-01 5.522749327249748060e-06 8.343346788662415747e-01
3.554693367426101531e+02 7.073339685949855404e-01 5.127775982169552880e-06 8.343346788662415747e-01
3.734963272627393849e+02 6.900529534782372520e-01 4.761050151883136190e-06 8.343346788662415747e-01
3.924375243082203610e+02 6.731941342360332481e-01 4.420551644137132096e-06 8.343346788662415747e-01
4.123392902250082557e+02 6.567471961180360029e-01 4.104404745821526873e-06 8.343346788662415747e-01
4.332503385423638065e+02 6.407020763756017256e-01 3.810867890179471035e-06 8.343346788662415747e-01
4.552218532089046903e+02 6.250489581050747701e-01 3.538324062992509063e-06 8.343346788662415747e-01
4.783076138754976228e+02 6.097782642415001675e-01 3.285271894891691513e-06 8.343346788662415747e-01
5.025641275316463066e+02 5.948806516990780002e-01 3.050317390724557934e-06 8.343346788662415747e-01
5.280507668175828258e+02 5.803470056547733735e-01 2.832166250417281396e-06 8.343346788662415747e-01
5.548299153506109178e+02 5.661684339715831182e-01 2.629616739029701251e-06 8.343346788662415747e-01
5.829671204214145064e+02 5.523362617580489520e-01 2.441553066726354734e-06 8.343346788662415747e-01
6.125312534340839647e+02 5.388420260606899825e-01 2.266939242195601612e-06 8.343346788662415747e-01
6.435946784825692930e+02 5.256774706861047086e-01 2.104813365656961973e-06 8.343346788662415747e-01
6.762334294761938054e+02 5.128345411495732753e-01 1.954282330018407014e-06 8.343346788662415747e-01
7.105273962477594978e+02 5.003053797470750075e-01 1.814516900993790355e-06 8.343346788662415747e-01
7.465605200998037390e+02 4.880823207476984726e-01 1.684747149078041145e-06 8.343346788662415747e-01
7.844209992676217098e+02 4.761578857035108081e-01 1.564258208216218094e-06 8.343346788662415747e-01
8.242015048019893584e+02 4.645247788740088368e-01 1.452386337801998691e-06 8.343346788662415747e-01
8.659994073999849888e+02 4.531758827623584285e-01 1.348515266312301671e-06 8.343346788662415747e-01
9.099170157391275779e+02 4.421042537606894585e-01 1.252072796436104911e-06 8.343346788662415747e-01
9.560618268982143491e+02 4.313031179017783878e-01 1.162527652996006376e-06 8.343346788662415747e-01
1.004546789477787684e+03 4.207658667145264819e-01 1.079386556298664168e-06 8.343346788662415747e-01
1.055490580064301184e+03 4.104860531806894253e-01 1.002191504791920543e-06 8.343346788662415747e-01
1.109017893714653610e+03 4.004573877903928047e-01 9.305172520595884844e-07 8.343346788662415747e-01
1.165259749172143756e+03 3.906737346940125644e-01 8.639689642552909398e-07 8.343346788662415747e-01
1.224353809560886020e+03 3.811291079480725874e-01 8.021800450708467406e-07 8.343346788662415747e-01
1.286444719343687666e+03 3.718176678528570811e-01 7.448101162575123172e-07 8.343346788662415747e-01
1.351684458368128617e+03 3.627337173795008862e-01 6.915431425753481612e-07 8.343346788662415747e-01
1.420232713867452958e+03 3.538716986843708501e-01 6.420856908415627392e-07 8.343346788662415747e-01
1.492257271326833461e+03 3.452261897086021936e-01 5.961653134873880143e-07 8.343346788662415747e-01
1.567934425171697285e+03 3.367919008607162534e-01 5.535290477189845329e-07 8.343346788662415747e-01
1.647449410283397128e+03 3.285636717802817297e-01 5.139420220146152732e-07 8.343346788662415747e-01
1.730996855398402886e+03 3.205364681806474603e-01 4.771861622817097654e-07 8.343346788662415747e-01
1.818781259500845408e+03 3.127053787688076070e-01 4.430589905463510613e-07 8.343346788662415747e-01
1.911017492374429366e+03 3.050656122405209780e-01 4.113725095575263563e-07 8.343346788662415747e-01
2.007931320538963519e+03 2.976124943488408503e-01 3.819521671617069291e-07 8.343346788662415747e-01
2.109759959858804905e+03 2.903414650442658895e-01 3.546358947427999705e-07 8.343346788662415747e-01
2.216752656175846369e+03 2.832480756847600700e-01 3.292732144304882912e-07 8.343346788662415747e-01
2.329171295388287490e+03 2.763279863139342929e-01 3.057244101588151540e-07 8.343346788662415747e-01
2.447291044468427572e+03 2.695769630057268662e-01 2.838597580086099553e-07 8.343346788662415747e-01
2.571401024988559584e+03 2.629908752739548716e-01 2.635588115939103201e-07 8.343346788662415747e-01
2.701805020803486968e+03 2.565656935451550713e-01 2.447097385557818079e-07 8.343346788662415747e-01
2.838822221621933295e+03 2.502974866931644282e-01 2.272087045084497823e-07 8.343346788662415747e-01
2.982788004286796877e+03 2.441824196339358877e-01 2.109593010440834161e-07 8.343346788662415747e-01
3.134054753676679411e+03 2.382167509791136839e-01 1.958720146452538899e-07 8.343346788662415747e-01
3.292992725237935247e+03 2.323968307469357064e-01 1.818637335794610137e-07 8.343346788662415747e-01
3.459990951258485893e+03 2.267190981290615748e-01 1.688572900593414154e-07 8.343346788662415747e-01
3.635458193101720099e+03 2.211800793119584885e-01 1.567810351464414094e-07 8.343346788662415747e-01
3.819823941731182003e+03 2.157763853515146935e-01 1.455684440568214776e-07 8.343346788662415747e-01
4.013539468975128784e+03 2.105047100995773579e-01 1.351577496942232151e-07 8.343346788662415747e-01
4.217078932104030173e+03 2.053618281811488422e-01 1.254916023920383555e-07 8.343346788662415747e-01
4.430940534424800717e+03 2.003445930210012715e-01 1.165167539896864653e-07 8.343346788662415747e-01
4.655647744732417777e+03 1.954499349185045143e-01 1.081837645030696777e-07 8.343346788662415747e-01
4.891750578603911890e+03 1.906748591694872597e-01 1.004467297732273492e-07 8.343346788662415747e-01
5.139826944670843659e+03 1.860164442339838908e-01 9.326302859288510713e-08 8.343346788662415747e-01
5.400484059165573854e+03 1.814718399487459111e-01 8.659308791788706585e-08 8.343346788662415747e-01
5.674359932203758945e+03 1.770382657834225215e-01 8.040016487012246119e-08 8.343346788662415747e-01
5.962124929440929918e+03 1.727130091393464517e-01 7.465014433106514652e-08 8.343346788662415747e-01
6.264483412925771518e+03 1.684934236898809057e-01 6.931135101091941319e-08 8.343346788662415747e-01
6.582175465166237700e+03 1.643769277613152668e-01 6.435437495811656880e-08 8.343346788662415747e-01
6.915978700628701517e+03 1.603610027533160509e-01 5.975190954793822064e-08 8.343346788662415747e-01
7.266710169103916996e+03 1.564431915979696275e-01 5.547860105779339404e-08 8.343346788662415747e-01
7.635228355598897906e+03 1.526210972564708279e-01 5.151090900049735848e-08 8.343346788662415747e-01
8.022435281649643912e+03 1.488923812525403401e-01 4.782697644616939142e-08 8.343346788662415747e-01
8.429278713198178593e+03 1.452547622416724693e-01 4.440650961838705807e-08 8.343346788662415747e-01
8.856754480438206883e+03 1.417060146153368561e-01 4.123066610132404635e-08 8.343346788662415747e-01
9.305908915307440111e+03 1.382439671392825808e-01 3.828195104203780764e-08 8.343346788662415747e-01
9.777841412593146742e+03 1.348665016251088811e-01 3.554412077611122505e-08 8.343346788662415747e-01
1.027370712091940550e+04 1.315715516342921554e-01 3.300209334575054402e-08 8.343346788662415747e-01
1.079471977020313898e+04 1.283571012138739476e-01 3.064186541740615397e-08 8.343346788662415747e-01
1.134215464249931028e+04 1.252211836630388597e-01 2.845043514124030180e-08 8.343346788662415747e-01
1.191735169350746764e+04 1.221618803298249317e-01 2.641573052749336421e-08 8.343346788662415747e-01
1.252171883237959810e+04 1.191773194372335032e-01 2.452654294519604362e-08 8.343346788662415747e-01
1.315673536785778560e+04 1.162656749380173993e-01 2.277246537688805073e-08 8.343346788662415747e-01
1.382395562917660391e+04 1.134251653974479718e-01 2.114383508920633127e-08 8.343346788662415747e-01
1.452501277059268250e+04 1.106540529033790965e-01 1.963168040353162188e-08 8.343346788662415747e-01
1.526162276885485699e+04 1.079506420029368585e-01 1.822767127346494818e-08 8.343346788662415747e-01
1.603558862339816005e+04 1.053132786651899688e-01 1.692407339688200235e-08 8.343346788662415747e-01
1.684880476954353799e+04 1.027403492691616599e-01 1.571370560977878998e-08 8.343346788662415747e-01
1.770326171550509025e+04 1.002302796165659426e-01 1.458990032720397843e-08 8.343346788662415747e-01
1.860105091455451475e+04 9.778153396866455516e-02 1.354646681335804797e-08 8.343346788662415747e-01
1.954436988426891548e+04 9.539261410665410279e-02 1.257765707852365506e-08 8.343346788662415747e-01
2.053552758539217757e+04 9.306205841500862774e-02 1.167813421496286366e-08 8.343346788662415747e-01
2.157695007347521823e+04 9.078844098721855493e-02 1.084294299735306827e-08 8.343346788662415747e-01
2.267118643712947232e+04 8.857037075337630128e-02 1.006748258580638974e-08 8.343346788662415747e-01
2.382091503742829809e+04 8.640649062907597433e-02 9.347481181101507566e-09 8.343346788662415747e-01
2.502895006372774515e+04 8.429547668510808944e-02 8.678972492511026683e-09 8.343346788662415747e-01
2.629824842195523161e+04 8.223603733743699296e-02 8.058273888590647902e-09 8.343346788662415747e-01
2.763191697222420771e+04 8.022691255697074475e-02 7.481966110570593533e-09 8.343346788662415747e-01
2.903322013349221743e+04 7.826687309863557263e-02 6.946874436594465105e-09 8.343346788662415747e-01
3.050558787387558186e+04 7.635471974928527417e-02 6.450051193045182500e-09 8.343346788662415747e-01
3.205262410617799469e+04 7.448928259398586438e-02 5.988759516617739372e-09 8.343346788662415747e-01
3.367811550918386638e+04 7.266942030022485732e-02 5.560458277688031674e-09 8.343346788662415747e-01
3.538604079630779597e+04 7.089401941960833675e-02 5.162788081925043924e-09 8.343346788662415747e-01
3.718058045428635523e+04 6.916199370661901824e-02 4.793558273033177923e-09 8.343346788662415747e-01
3.906612697575077618e+04 6.747228345401720673e-02 4.450734865026076925e-09 8.343346788662415747e-01
4.104729561072642537e+04 6.582385484447861312e-02 4.132429337554325462e-09 8.343346788662415747e-01
4.312893566337397351e+04 6.421569931807358245e-02 3.836888232563757125e-09 8.343346788662415747e-01
4.531614236162665475e+04 6.264683295519775375e-02 3.562483494974631036e-09 8.343346788662415747e-01
4.761426932877324725e+04 6.111629587457988178e-02 3.307703504171772036e-09 8.343346788662415747e-01
5.002894168751498364e+04 5.962315164599700512e-02 3.071144746900282174e-09 8.343346788662415747e-01
5.256606982857307594e+04 5.816648671733638809e-02 2.851504085694906395e-09 8.343346788662415747e-01
5.523186387754413590e+04 5.674540985565666718e-02 2.647571580252434219e-09 8.343346788662415747e-01
5.803284889541773009e+04 5.535905160190350560e-02 2.458223822201594009e-09 8.343346788662415747e-01
6.097588084996108228e+04 5.400656373894728579e-02 2.282417746553700218e-09 8.343346788662415747e-01
6.406816339706205326e+04 5.268711877261804399e-02 2.119184885743118654e-09 8.343346788662415747e-01
6.731726551311086223e+04 5.139990942541811797e-02 1.967626034604360728e-09 8.343346788662415747e-01
7.073114002157408686e+04 5.014414814260494124e-02 1.826906296896907527e-09 8.343346788662415747e-01
7.431814305911048723e+04 4.891906661034085141e-02 1.696250486090307799e-09 8.343346788662415747e-01
7.808705452887875435e+04 4.772391528561416990e-02 1.574938855073621669e-09 8.343346788662415747e-01
8.204709959109532065e+04 4.655796293764575405e-02 1.462303131265566166e-09 8.343346788662415747e-01
8.620797124344737676e+04 4.542049620049952441e-02 1.357722835283744101e-09 8.343346788662415747e-01
9.057985404663388908e+04 4.431081913662245075e-02 1.260621862893454776e-09 8.343346788662415747e-01
9.517344905310212926e+04 4.322825281104851480e-02 1.170465311407126231e-09 8.343346788662415747e-01
1.000000000000000000e+05 4.217213487600550426e-02 1.086756533051797597e-09 8.343346788662415747e-01
